k_gene_id,module,k_species_id,k_species_name,ncbi_tax_id,aaseq
hya:HY04AAS1_1535,md:hya_M00151,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0877,md:hya_M00157,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0879,md:hya_M00157,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1014,md:hya_M00157,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1015,md:hya_M00157,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1016,md:hya_M00157,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1017,md:hya_M00157,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1021,md:hya_M00157,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1087,md:hya_M00157,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1557,md:hya_M00157,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0039,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0040,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0041,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0042,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0082,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0305,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0494,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0537,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0565,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0605,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0606,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0631,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0635,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0741,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0779,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0924,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0925,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1266,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1267,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1379,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1432,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1436,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1437,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1480,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1583,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1584,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1635,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1636,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1637,md:hya_M00173,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0061,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0071,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0109,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0110,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0142,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0233,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0251,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0254,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0255,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0256,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0257,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0260,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0261,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0264,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0265,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0266,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0267,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0268,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0269,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0270,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0271,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0272,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0273,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0274,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0275,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0276,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0277,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0278,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0279,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0280,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0281,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0282,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0283,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0284,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0289,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0290,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0291,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0292,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0294,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0297,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0448,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0449,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0451,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0461,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0744,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0955,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0979,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1006,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1007,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1044,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1046,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1129,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1276,md:hya_M00178,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0258,md:hya_M00183,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0259,md:hya_M00183,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0293,md:hya_M00183,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0766,md:hya_M00183,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0203,md:hya_M00260,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0417,md:hya_M00260,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0828,md:hya_M00260,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1088,md:hya_M00260,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1334,md:hya_M00260,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1612,md:hya_M00260,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0039,md:hya_M00307,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0040,md:hya_M00307,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0041,md:hya_M00307,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0042,md:hya_M00307,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0328,md:hya_M00307,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1240,md:hya_M00307,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1635,md:hya_M00307,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1636,md:hya_M00307,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1637,md:hya_M00307,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0441,md:hya_M00432,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0519,md:hya_M00432,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1183,md:hya_M00432,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1204,md:hya_M00432,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1260,md:hya_M00432,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0069,md:hya_M00527,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0358,md:hya_M00527,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0410,md:hya_M00527,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0487,md:hya_M00527,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0522,md:hya_M00527,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0787,md:hya_M00527,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1165,md:hya_M00527,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0509,md:hya_M00572,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0511,md:hya_M00572,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0858,md:hya_M00572,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0930,md:hya_M00572,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0932,md:hya_M00572,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1585,md:hya_M00572,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0495,md:hya_M00577,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0517,md:hya_M00577,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0538,md:hya_M00577,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0592,md:hya_M00577,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0813,md:hya_M00577,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0998,md:hya_M00577,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1537,md:hya_M00793,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1538,md:hya_M00793,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1539,md:hya_M00793,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1540,md:hya_M00793,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1570,md:hya_M00793,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1572,md:hya_M00793,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0158,md:hya_M00844,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0485,md:hya_M00844,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1002,md:hya_M00844,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0343,md:hya_M00846,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0345,md:hya_M00846,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0545,md:hya_M00846,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0640,md:hya_M00846,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0670,md:hya_M00846,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0685,md:hya_M00846,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_0800,md:hya_M00846,hya,Hydrogenobaculum sp. Y04AAS1,380749,
hya:HY04AAS1_1237,md:hya_M00846,hya,Hydrogenobaculum sp. Y04AAS1,380749,
sul:SYO3AOP1_0014,md:sul_M00001,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0202,md:sul_M00001,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0383,md:sul_M00001,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0397,md:sul_M00001,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0803,md:sul_M00001,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0914,md:sul_M00001,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1042,md:sul_M00001,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1152,md:sul_M00001,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1153,md:sul_M00001,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1561,md:sul_M00001,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0202,md:sul_M00002,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0383,md:sul_M00002,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0803,md:sul_M00002,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1042,md:sul_M00002,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1152,md:sul_M00002,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1153,md:sul_M00002,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0239,md:sul_M00005,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0333,md:sul_M00007,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0334,md:sul_M00007,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1026,md:sul_M00007,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1507,md:sul_M00007,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1777,md:sul_M00007,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0248,md:sul_M00009,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0375,md:sul_M00009,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0376,md:sul_M00009,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0617,md:sul_M00009,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0618,md:sul_M00009,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0619,md:sul_M00009,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0620,md:sul_M00009,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0622,md:sul_M00009,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0623,md:sul_M00009,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0624,md:sul_M00009,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0694,md:sul_M00009,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0898,md:sul_M00009,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1202,md:sul_M00009,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1305,md:sul_M00009,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1605,md:sul_M00009,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0694,md:sul_M00010,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1202,md:sul_M00010,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1305,md:sul_M00010,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0248,md:sul_M00011,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0375,md:sul_M00011,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0376,md:sul_M00011,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0617,md:sul_M00011,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0618,md:sul_M00011,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0619,md:sul_M00011,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0620,md:sul_M00011,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0622,md:sul_M00011,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0623,md:sul_M00011,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0624,md:sul_M00011,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0898,md:sul_M00011,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1605,md:sul_M00011,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0068,md:sul_M00015,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0953,md:sul_M00015,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1439,md:sul_M00015,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0032,md:sul_M00016,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0171,md:sul_M00016,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0554,md:sul_M00016,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0594,md:sul_M00016,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0687,md:sul_M00016,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0794,md:sul_M00016,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1044,md:sul_M00016,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1094,md:sul_M00016,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1582,md:sul_M00016,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0378,md:sul_M00018,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0498,md:sul_M00018,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0687,md:sul_M00018,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0806,md:sul_M00018,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1044,md:sul_M00018,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1064,md:sul_M00018,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0228,md:sul_M00019,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0230,md:sul_M00019,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0231,md:sul_M00019,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1228,md:sul_M00019,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1275,md:sul_M00019,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0188,md:sul_M00023,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0201,md:sul_M00023,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0319,md:sul_M00023,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0332,md:sul_M00023,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0755,md:sul_M00023,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1246,md:sul_M00023,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1322,md:sul_M00023,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0115,md:sul_M00028,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0415,md:sul_M00028,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0775,md:sul_M00028,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1094,md:sul_M00028,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1731,md:sul_M00028,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0028,md:sul_M00048,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0555,md:sul_M00048,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0635,md:sul_M00048,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0636,md:sul_M00048,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0643,md:sul_M00048,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0644,md:sul_M00048,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0819,md:sul_M00048,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0856,md:sul_M00048,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1066,md:sul_M00048,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1102,md:sul_M00048,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1578,md:sul_M00048,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1733,md:sul_M00048,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1734,md:sul_M00048,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0074,md:sul_M00049,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0270,md:sul_M00049,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0383,md:sul_M00049,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0524,md:sul_M00049,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0819,md:sul_M00049,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0074,md:sul_M00050,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0383,md:sul_M00050,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0805,md:sul_M00050,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0874,md:sul_M00050,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1628,md:sul_M00050,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0074,md:sul_M00052,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1093,md:sul_M00052,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1351,md:sul_M00052,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0234,md:sul_M00063,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0403,md:sul_M00063,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
